latitude,longitude,near_highway,near_mall,near_river,near_mountain
19.21895409,72.85771179,True,True,True,False
19.20986748,72.83059692,True,False,True,False
19.21650887,72.84284973,True,True,True,False
19.04792976,72.91957092,True,True,True,False
19.21877861,72.84942627,True,True,True,False
19.14900208,72.83963776,True,True,True,False
19.14617538,72.84598541,True,True,True,False
19.05407715,72.90020752,True,False,True,False
19.0503273,72.91442871,True,False,True,False
19.0486145,72.90492249,True,False,True,False
19.25594711,72.8527298,True,False,True,True
19.22560692,72.86468506,True,True,True,False
19.19948769,72.84616089,True,True,True,False
19.21173286,72.84081268,True,False,True,False
19.15852737,73.23480988,False,False,False,False
19.16102791,72.84053802,True,True,True,False
19.19954491,72.81919861,True,False,True,False
19.27373886,72.96228027,True,False,True,False
19.12205124,72.83136749,True,True,True,True
18.96770859,73.02297974,True,False,True,False
19.25901031,72.9566803,True,False,True,True
19.27250862,72.96461487,True,False,True,False
19.27087021,72.96713257,True,False,True,False
19.2703476,72.97113037,True,False,True,False
19.20258904,72.82205963,True,False,True,False
18.97223091,73.02945709,True,False,True,False
19.14003372,72.84398651,True,True,True,False
19.20372581,72.83464813,True,False,True,False
19.13975906,72.84013367,True,True,True,False
19.14069557,72.84223175,True,True,True,False
19.14157104,72.84091187,True,True,True,False
19.24743462,73.12275696,False,False,False,False
19.2049942,72.82299042,True,False,True,False
19.14605141,72.84314728,True,True,True,False
19.03808594,73.06976318,True,False,True,False
19.14411736,72.84809875,True,True,True,False
19.11565018,72.88330078,True,False,True,False
19.1175251,72.88460541,True,False,True,False
19.1464901,72.84403992,True,True,True,False
19.14394188,72.84806824,True,True,True,False
19.05442619,72.88910675,True,False,True,False
19.23723793,72.84564209,True,True,True,True
19.21845055,73.09366608,False,False,True,False
19.00540161,73.01470184,True,True,True,False
19.01632881,72.82910919,True,True,True,False
19.12299156,72.91321564,True,True,True,True
19.11101151,72.89859772,True,False,True,True
19.12284279,72.91316223,True,True,True,True
19.12298775,72.91321564,True,True,True,True
19.17469406,72.8384552,True,True,True,False
19.13042068,72.86026764,True,False,True,False
19.25814056,73.13052368,False,False,False,False
19.19363785,73.08946228,True,False,True,False
19.20442772,73.08724213,True,False,True,False
19.20052528,73.09375763,True,False,True,False
19.16257477,72.83396149,True,True,True,False
19.11310196,72.87252808,True,False,True,False
19.46978951,72.79930115,False,False,False,False
19.47090149,72.80472565,False,False,False,False
19.1245575,72.85211182,True,False,True,True
19.20204163,72.81889343,True,False,True,False
19.12588501,72.99964142,True,False,True,False
19.12514305,72.83178711,True,True,True,True
19.19438171,72.83082581,True,True,True,False
19.01444435,72.82883453,True,True,True,False
18.9719429,73.0294342,True,False,True,False
19.11632729,72.91363525,True,True,True,True
19.15171814,72.83115387,True,True,True,False
19.13470268,72.86564636,True,False,True,False
19.79289627,72.75839996,False,False,False,False
19.12154961,72.87939453,True,False,True,False
19.10863876,72.86625671,True,False,True,False
19.16894722,72.84313965,True,True,True,False
19.25716209,72.97453308,True,False,True,False
19.11170769,72.87286377,True,False,True,False
19.18157387,72.84740448,True,True,True,False
19.18128777,72.83981323,True,True,True,False
19.2666111,72.98417664,True,False,True,False
19.14189911,72.84374237,True,True,True,False
19.06176186,72.89309692,True,False,True,False
19.19988632,72.82074738,True,False,True,False
19.2008419,72.81732178,True,False,True,False
19.20220566,72.81529236,True,False,True,False
19.14562988,73.07802582,True,False,True,False
19.26391983,72.96923065,True,False,True,False
19.25733566,72.98529816,True,False,True,False
19.18694305,72.83223724,True,True,True,False
19.23060989,73.13512421,True,False,False,False
19.0109005,72.84886932,True,True,True,False
19.223032,73.13436127,True,False,False,False
19.25786209,73.13034058,False,False,False,False
19.21940613,73.13710785,True,False,False,False
19.2226181,73.13422394,True,False,False,False
18.93385696,72.82568359,True,True,True,False
19.1522274,72.84477997,True,True,True,False
19.29283333,72.87860107,True,False,True,False
19.29241943,72.8718338,True,False,True,False
19.29729271,72.8694458,True,False,True,False
19.27994156,72.88217163,True,False,True,False
19.28697968,72.87737274,True,False,True,False
19.05467415,72.90143585,True,False,True,False
19.04527092,72.89431763,True,False,True,False
19.05430222,72.89217377,True,False,True,False
19.22859192,72.98720551,True,False,True,False
19.0642128,72.89389801,True,False,True,False
21.23236847,81.61653137,False,False,False,False
19.22709465,73.14144897,False,False,False,False
19.11557007,72.88269806,True,False,True,False
19.27902222,72.95398712,True,False,True,False
19.27476883,72.96337128,True,False,True,False
19.11779785,72.90203857,True,True,True,True
19.19775009,72.81954956,True,False,True,False
19.05068779,72.91565704,True,False,True,False
19.0561676,72.91026306,True,False,True,False
19.22516441,73.0796814,False,False,True,False
19.04817581,72.91661835,True,False,True,False
19.06279755,72.88594818,True,False,True,False
19.03247643,72.88990784,True,False,True,False
19.02715302,72.87976837,True,False,True,True
19.03352737,72.86919403,True,False,True,True
19.0547142,72.88446808,True,False,True,True
19.03352928,72.8691864,True,False,True,True
19.05464172,72.88442993,True,False,True,True
19.0335331,72.8691864,True,False,True,True
19.06871605,72.87626648,True,False,True,False
19.02706718,72.8793869,True,False,True,True
19.03086853,72.8801651,True,False,True,True
19.0548172,72.88461304,True,False,True,False
19.05496025,72.88444519,True,False,True,True
19.07773018,72.88562012,True,False,True,False
19.05415916,72.88950348,True,False,True,False
19.0538063,72.91332245,True,False,True,False
19.06415176,72.8937912,True,False,True,False
19.05865669,72.90431213,True,False,True,False
19.05188942,72.8862381,True,False,True,False
19.06012726,72.8921051,True,False,True,False
19.05700111,72.90486145,True,False,True,False
19.06437302,72.89280701,True,False,True,False
19.05176926,72.87854004,True,False,True,True
19.05069542,72.91756439,True,False,True,False
19.03829956,72.87802887,True,False,True,True
19.0637989,72.89250946,True,False,True,False
19.05404472,72.89080048,True,False,True,False
19.06228828,72.89469147,True,False,True,False
19.05808067,72.90823364,True,False,True,False
19.05853653,72.89077759,True,False,True,False
19.04257965,72.91149139,True,False,True,True
19.06689072,72.89263916,True,False,True,False
19.06453133,72.89398193,True,False,True,False
19.02313614,72.86598206,True,False,True,True
19.20336723,72.82038879,True,False,True,False
19.23568153,73.08771515,False,False,True,False
19.12253952,72.86515045,True,False,True,False
19.18860817,72.97050476,True,False,True,False
19.1969471,72.83693695,True,True,True,False
19.16693306,72.83876038,True,True,True,False
19.17572594,72.83511353,True,True,True,False
19.17896652,72.83389282,True,True,True,False
19.16032028,72.83880615,True,True,True,False
19.15029144,72.8470993,True,True,True,False
19.15725327,72.84050751,True,True,True,False
19.18916321,72.83383942,True,True,True,False
19.18683434,72.8336792,True,True,True,False
19.18606567,72.83448792,True,True,True,False
19.04430962,72.91760254,True,True,True,True
19.05427933,72.89211273,True,False,True,False
19.01486969,72.8625412,True,False,True,True
19.22283745,72.84616089,True,True,True,False
19.15350151,72.88562775,False,False,True,True
19.15325737,72.88517761,False,False,True,True
19.15326691,72.88512421,False,False,True,True
19.22784424,73.12649536,True,False,False,False
19.20543861,72.82376862,True,False,True,False
19.20288086,72.82137299,True,False,True,False
19.18018532,72.83740997,True,True,True,False
19.15413857,72.84342194,True,True,True,False
19.20293999,72.82146454,True,False,True,False
19.18056679,72.83808136,True,True,True,False
19.17842865,72.83560944,True,True,True,False
19.18008614,72.84267426,True,True,True,False
19.12937355,72.86688232,True,False,True,False
19.12825012,72.8264389,True,True,True,True
19.145298,72.84149933,True,True,True,False
19.15110016,72.94132233,True,False,True,False
19.17477226,72.94526672,True,True,True,True
19.12952614,72.93273163,True,True,True,True
19.15857124,72.94791412,True,False,True,False
19.02869606,72.85298157,True,False,True,True
19.11687279,72.92668152,True,True,True,True
19.12318611,72.92631531,True,True,True,True
19.13622665,72.93026733,True,True,True,True
19.16048431,72.94541931,True,False,True,False
19.01447678,72.84549713,True,True,True,False
19.02820587,72.84375763,True,True,True,False
19.15668869,72.938591,True,False,True,False
19.14695168,72.93522644,True,False,True,True
19.1576767,72.93618774,True,False,True,False
19.14197731,72.93060303,True,False,True,True
19.14990044,72.93113708,True,False,True,True
19.12855911,72.81993103,True,True,True,False
19.11872673,72.90856171,True,True,True,True
19.14225197,72.83982086,True,True,True,False
19.05151939,73.07003784,True,False,True,False
19.13682175,72.86791229,True,False,True,True
18.99875069,72.81726837,True,False,True,False
19.0266037,72.87857819,True,False,True,True
19.00477219,72.82813263,True,True,True,False
19.04644775,72.90384674,True,False,True,False
18.99677086,72.82146454,True,False,True,False
19.09479713,72.91977692,True,False,False,True
19.0045681,72.81851196,True,False,True,False
19.00964546,72.82123566,True,True,True,False
19.12240219,72.88565063,True,False,True,False
19.19779205,72.81893921,True,False,True,False
19.12939644,72.82128906,True,True,True,False
19.13377571,72.81086731,False,True,True,False
19.13108253,72.81465149,True,True,True,False
19.04972649,72.88731384,True,False,True,False
19.05391312,72.88909149,True,False,True,False
19.05841637,72.89078522,True,False,True,False
19.06351471,72.89162445,True,False,True,False
18.97845078,73.04993439,True,False,True,False
19.01840973,73.02439117,True,True,True,False
19.03982735,73.07649231,True,False,True,False
19.01373863,73.02268219,True,True,True,False
19.05171204,73.08112335,True,False,True,False
19.06760597,72.82559204,True,False,True,False
19.05756378,72.83164215,True,False,True,False
19.03731155,72.87870789,True,False,True,True
19.03731918,72.87869263,True,False,True,True
19.0604744,72.89344025,True,False,True,False
19.2570858,73.12992859,False,False,False,False
19.24041748,72.8500824,True,True,True,True
19.25613785,72.85214233,True,False,True,True
18.96326828,73.12701416,True,False,True,False
19.06736755,72.82624054,True,False,True,False
19.26120377,73.14176178,False,False,False,False
19.25731087,73.12992096,False,False,False,False
19.01399231,73.10303497,True,False,True,False
19.12928963,72.835289,True,True,True,True
19.14662933,72.82849884,True,True,True,False
19.14104843,72.84265137,True,True,True,False
19.16057968,72.84077454,True,True,True,False
19.14237976,72.84151459,True,True,True,False
19.14382744,72.83695221,True,True,True,False
19.19059753,72.8303833,True,True,True,False
19.06766701,73.07197571,True,False,True,False
19.25352097,73.13677979,False,False,False,False
19.19673538,72.86817169,True,True,True,False
19.19798088,72.87248993,True,True,False,False
19.19578552,72.87762451,True,False,False,False
19.19691467,72.87820435,True,False,False,False
19.19594383,72.87178802,True,True,True,False
19.19611168,72.87049866,True,True,True,False
19.10973358,72.89723969,True,False,True,True
19.1315136,72.92739868,True,True,True,True
19.10267448,73.00373077,True,False,True,False
19.04929352,72.8891983,True,False,True,False
19.04826164,72.91565704,True,False,True,False
19.20825768,72.96101379,True,True,True,False
18.97498131,73.0294342,True,False,True,False
18.97347641,73.02910614,True,False,True,False
18.9801445,73.025177,True,False,True,False
19.19058418,72.97116852,True,True,True,False
19.00897026,73.10882568,True,False,True,False
19.18054199,72.83812714,True,True,True,False
19.14159966,72.8398056,True,True,True,False
19.19454956,72.96652222,True,True,True,False
19.05397606,72.89080048,True,False,True,False
26.14064407,91.79213715,False,False,False,False
19.14125633,72.84004211,True,True,True,False
19.16901779,73.11309052,False,False,True,False
19.20657921,73.10357666,True,False,True,False
19.05386925,72.88916016,True,False,True,False
19.0538311,72.88913727,True,False,True,False
19.24324989,73.12389374,False,False,False,False
19.01036835,73.01251984,True,True,True,False
19.22584534,73.09985352,False,False,True,False
19.22112465,73.07662201,False,False,True,False
19.05435944,72.90126038,True,False,True,False
19.46795273,72.79856873,False,False,False,False
19.03029251,72.88043976,True,False,True,True
19.16990089,73.11317444,False,False,True,False
19.06258011,73.05685425,True,False,True,True
19.05077553,72.9009552,True,False,True,False
19.26754189,72.96327972,True,False,True,False
19.2715683,72.97142029,True,False,True,False
19.05981064,72.90102386,True,False,True,False
19.25920677,72.9858017,True,False,True,False
19.14194489,72.84437561,True,True,True,False
19.13720512,72.84221649,True,True,True,True
19.1135807,72.90979004,True,True,True,True
19.09882164,72.8320694,True,False,True,False
19.05794525,72.83087158,True,False,True,False
19.06919479,72.83856964,True,False,True,False
19.10912132,72.89803314,True,False,True,True
19.11438179,72.89945221,True,True,True,True
19.11624336,72.90740967,True,True,True,True
19.11006165,73.00054169,True,False,True,False
19.12211418,72.90531921,True,True,True,True
19.11636162,72.89040375,True,False,True,False
19.06277466,72.89228821,True,False,True,False
19.05086327,72.91537476,True,False,True,False
19.0631752,72.89102936,True,False,True,False
19.06815338,72.89574432,True,False,True,False
19.01182938,73.01818848,True,True,True,False
19.00832939,73.0334549,True,True,True,False
19.06158829,72.82735443,True,False,True,False
19.06161118,72.82736206,True,False,True,False
19.06161308,72.82736206,True,False,True,False
19.11356544,72.90399933,True,True,True,True
19.21733093,72.82610321,True,False,True,False
19.24974251,73.15293121,False,False,False,False
19.11756706,72.89415741,True,False,True,True
19.1157074,72.88977051,True,False,True,False
19.06877899,72.83288574,True,False,True,False
19.1110096,72.83457184,True,False,True,True
19.11050224,72.82448578,True,False,True,True
19.10837364,72.82898712,True,False,True,True
19.11441994,72.83496094,True,True,True,True
19.11533356,72.83634949,True,True,True,True
19.11704445,72.82415009,True,True,True,True
19.10464859,72.82917023,True,False,True,False
19.09912872,72.83280182,True,False,True,False
19.1009407,72.83198547,True,False,True,False
19.11114883,72.83428192,True,False,True,True
19.11730576,72.82823181,True,True,True,True
19.05994034,73.01783752,True,True,True,False
19.29466248,72.87657166,True,False,True,False
19.06249619,72.8923645,True,False,True,False
19.06427383,72.89441681,True,False,True,False
19.05108452,72.89046478,True,False,True,False
19.08052254,72.88834381,True,False,True,False
19.04825401,72.88893127,True,False,True,False
19.07072258,72.89862061,True,False,True,False
19.05685806,72.88703918,True,False,True,False
19.05685425,72.88704681,True,False,True,False
19.05822182,72.90831757,True,False,True,False
19.20575714,72.82209778,True,False,True,False
19.05500793,72.90239716,True,False,True,False
19.05179214,72.89902496,True,False,True,False
19.05275917,72.9009552,True,False,True,False
19.09806824,72.91983032,True,False,False,True
19.05407524,72.90532684,True,False,True,False
19.10443115,72.89833069,True,False,True,True
19.11713028,72.89370728,True,False,True,True
19.23074341,72.96775055,True,False,True,True
19.24113846,72.97034454,True,False,True,True
19.22644043,72.98209381,True,False,True,False
19.22410393,72.95948029,True,False,True,True
19.05024719,72.89205933,True,False,True,False
19.1939106,72.84563446,True,True,True,False
19.06451797,72.89404297,True,False,True,False
19.22167778,72.97745514,True,True,True,False
19.282547,72.95368195,True,False,True,False
19.05873108,72.89041138,True,False,True,False
19.14851189,72.93953705,True,False,True,False
19.11580086,72.91095734,True,True,True,True
19.11564827,72.8924942,True,False,True,True
19.07992172,72.88587189,True,False,True,False
19.10857773,73.00061035,True,False,True,False
19.22886276,72.9825058,True,False,True,False
19.14546204,72.99462128,True,False,True,False
19.04962349,72.90715027,True,False,True,False
19.0873661,73.00589752,True,False,True,False
19.10916328,73.00343323,True,False,True,False
19.11619377,72.91274261,True,True,True,True
19.09516907,72.82808685,True,False,True,False
19.10569191,72.8254776,True,False,True,False
19.14296341,72.82502747,True,True,True,False
19.1300869,72.82094574,True,True,True,False
19.10926437,72.83470154,True,False,True,True
19.10879707,72.82907867,True,False,True,True
19.11480522,72.8692627,True,False,True,False
18.97986221,73.02358246,True,False,True,False
19.12058449,72.89415741,True,False,True,False
19.11154556,72.90105438,True,True,True,True
19.11899948,72.91719055,True,True,True,True
19.11408043,72.90633392,True,True,True,True
19.11891556,72.91171265,True,True,True,True
19.12042046,72.91013336,True,True,True,True
19.11625862,72.91133881,True,True,True,True
19.11903191,72.8947525,True,True,True,True
19.11554909,72.90008545,True,True,True,True
19.10985184,72.89914703,True,False,True,True
19.11634064,72.91352081,True,True,True,True
19.11888885,72.90911865,True,True,True,True
19.12086487,72.8979187,True,True,True,True
19.11870575,72.91014862,True,True,True,True
19.11819839,72.90802765,True,True,True,True
19.11624718,72.90150452,True,True,True,True
19.1196804,72.89414978,True,False,True,False
19.11923027,72.91072083,True,True,True,True
19.1127758,72.89860535,True,True,True,True
19.12099457,72.91236877,True,True,True,True
19.10995293,72.89769745,True,False,True,True
19.12459946,72.91601562,True,True,True,True
19.11504745,72.91234589,True,True,True,True
19.11705971,72.89162445,True,False,True,False
19.12256432,72.89339447,True,False,True,False
19.11445427,72.90411377,True,True,True,True
19.21018028,72.82280731,True,False,True,False
19.08271599,72.83628082,True,False,True,False
19.0618,72.85441589,True,False,True,False
19.07983017,72.85529327,True,False,True,False
19.07526779,72.85012054,True,False,True,False
19.13225174,72.93518829,True,True,True,False
19.2016964,72.82946777,True,True,True,False
19.15676117,72.87097168,True,False,True,True
19.30349541,72.83396149,False,False,True,False
19.47068214,72.80867767,False,False,False,False
26.87819672,80.95142365,False,False,False,False
19.25348473,73.10418701,False,False,True,False
19.07441521,72.86354065,True,False,True,False
19.14432335,72.9967804,True,False,True,False
19.13683128,72.86800385,True,False,True,True
19.0428257,73.07227325,True,False,True,False
19.07358932,72.86816406,True,False,True,False
19.17734146,72.87755585,True,False,True,False
19.17799377,72.87650299,True,False,True,False
19.13594818,72.86940002,True,False,True,True
19.12830925,72.8639679,True,False,True,False
19.04930115,73.07510376,True,False,True,False
19.0587368,72.84471893,True,False,True,False
19.1772995,72.87310791,True,False,True,False
19.04742622,73.08149719,True,False,True,False
19.1027832,73.01050568,True,False,True,False
19.07684135,72.99853516,True,True,True,False
19.03763771,73.10301971,True,False,True,False
19.03822327,73.09173584,True,False,True,False
19.04868889,73.07923126,True,False,True,False
19.05342484,73.06720734,True,False,True,False
19.07385063,72.86419678,True,False,True,False
19.07279396,72.86384583,True,False,True,False
19.16921997,72.83662415,True,True,True,False
19.04360962,72.89143372,True,False,True,False
19.07053185,73.08592987,True,False,True,False
19.04445076,73.08089447,True,False,True,False
19.07212448,72.86820221,True,False,True,False
19.07246017,72.86375427,True,False,True,False
19.06877136,72.87628937,True,False,True,False
19.06987572,72.87733459,True,False,True,False
19.05111313,73.07460785,True,False,True,False
19.07627678,72.86540222,True,False,True,False
19.05305481,72.90200043,True,False,True,False
19.06895256,73.08503723,True,False,True,False
19.07188797,73.0789566,True,False,True,False
19.07687569,72.85752106,True,False,True,False
23.42931938,85.32411957,False,False,False,False
19.03277397,73.06814575,True,False,True,False
19.17740822,72.95456696,True,True,True,False
19.04962349,73.07437897,True,False,True,False
19.07535553,72.86112213,True,False,True,False
19.07531738,72.84923553,True,False,True,False
19.06706429,72.85186768,True,False,True,False
19.04328537,72.90474701,True,False,True,True
19.04623985,73.06303406,True,False,True,False
18.97682762,72.83912659,True,False,True,False
19.04526329,73.06256104,True,False,True,False
19.04904556,73.06382751,True,False,True,False
19.07038116,73.08075714,True,False,True,False
19.04980278,73.07408142,True,False,True,False
19.06645775,73.06904602,True,False,True,False
19.05766106,72.91059113,True,False,True,False
19.18260765,72.96127319,True,True,True,False
19.17523766,72.87052917,True,False,True,False
19.12996101,72.85632324,True,False,True,False
19.04444313,73.0790863,True,False,True,False
19.0345726,73.06755829,True,False,True,False
19.04390335,73.07848358,True,False,True,False
19.0737381,73.07472992,True,False,True,False
19.05443382,72.90036011,True,False,True,False
19.04881859,73.07318115,True,False,True,False
19.17204857,72.87194824,True,False,True,False
19.05035782,73.07202911,True,False,True,False
19.0466671,73.08078003,True,False,True,False
19.17634773,72.87322235,True,False,True,False
19.04128265,73.07174683,True,False,True,False
19.04788971,73.07809448,True,False,True,False
19.12765121,72.86154175,True,False,True,False
19.03845215,73.09728241,True,False,True,False
19.04789543,72.91614532,True,False,True,True
19.16893959,72.83577728,True,True,True,False
19.16910744,72.83631897,True,True,True,False
19.16913414,72.84459686,True,True,True,False
19.16851997,72.84217072,True,True,True,False
19.04979515,73.07844543,True,False,True,False
19.03645325,73.0897522,True,False,True,False
19.22370911,72.84122467,True,True,True,False
19.14399147,72.99369049,True,False,True,False
19.14605331,72.99641418,True,False,True,False
19.14306068,72.82511139,True,True,True,False
19.13191223,72.83450317,True,True,True,True
19.07924843,72.853508,True,False,True,False
19.02000999,73.08602905,True,False,True,False
19.14061737,72.81022644,False,False,True,False
19.14341927,72.99730682,True,False,True,False
19.23393059,72.98840332,True,False,True,False
19.1905899,72.86213684,True,True,True,False
19.26536179,73.13453674,False,False,False,False
19.16839409,72.84095001,True,True,True,False
19.06097031,73.01056671,True,True,True,False
19.05822372,73.0134964,True,True,True,False
19.4112854,72.78408813,False,False,False,False
19.25576591,73.13948059,False,False,False,False
19.12416077,72.84096527,True,True,True,True
19.26743126,73.12126923,False,False,False,False
19.13689232,72.82938385,True,True,True,False
19.03473663,73.05744171,True,False,True,False
19.02899742,73.06309509,True,False,True,False
19.04157448,73.06394196,True,False,True,False
19.03532791,73.067276,True,False,True,False
19.19865036,73.00214386,True,False,True,True
19.12727356,72.82556152,True,True,True,True
19.25506401,73.14311218,False,False,False,False
19.24366951,73.12358093,False,False,False,False
19.25399971,73.13456726,False,False,False,False
19.24463654,73.12352753,False,False,False,False
19.11358261,72.84261322,True,False,True,True
19.05493736,73.01587677,True,True,True,False
19.05559349,73.01509094,True,True,True,False
19.12986374,72.83755493,True,True,True,True
18.97127914,73.01783752,True,False,True,False
19.04450607,73.07069397,True,False,True,False
19.03798676,73.06668854,True,False,True,False
19.0581398,73.08119202,True,False,True,False
19.07247925,73.0797348,True,False,True,False
19.0718174,73.07794189,True,False,True,False
19.26477242,73.13123322,False,False,False,False
19.23395538,72.98749542,True,False,True,False
18.97544861,73.02937317,True,False,True,False
19.09667587,72.8575058,True,False,True,False
19.25686646,73.14007568,False,False,False,False
19.14806557,72.92578888,True,False,True,True
18.9894104,72.82932281,True,False,True,False
19.11856461,72.99215698,True,False,True,False
19.12237549,72.99855804,True,False,True,False
19.09690285,72.8265686,True,False,True,False
19.10977173,72.85826874,True,False,True,False
19.46860313,72.79941559,False,False,False,False
19.14067841,72.81233215,False,False,True,False
19.21079445,73.01342773,True,False,True,False
19.15122414,72.82866669,True,True,True,False
19.25602722,72.97692108,True,False,True,False
19.06999969,72.83000183,True,False,True,False
19.27337646,72.87338257,True,True,True,False
19.06728935,72.89926147,True,False,True,False
19.10761261,72.8992157,True,False,True,True
19.00398636,73.01650238,True,True,True,False
19.10704422,72.86820221,True,False,True,False
19.06040573,72.82672119,True,False,True,False
19.07322884,72.83232117,True,False,True,False
19.06962967,72.82893372,True,False,True,False
19.0515728,72.83463287,True,False,True,False
19.05765533,72.83065796,True,False,True,False
19.06867599,72.83633423,True,False,True,False
19.15149117,73.07994843,True,False,True,False
19.15905571,73.115242,False,False,True,False
19.04387093,73.06230164,True,False,True,False
19.13327599,72.93379211,True,True,True,True
19.1168251,72.87012482,True,False,True,False
19.15316391,72.87567139,True,False,True,True
19.01791573,73.09322357,True,False,True,False
19.12870407,72.83263397,True,True,True,True
19.13791656,72.81115723,False,False,True,False
19.15411758,72.84352112,True,True,True,False
19.11009979,73.00070953,True,False,True,False
19.15037727,72.84749603,True,True,True,False
19.2561245,73.13549805,False,False,False,False
19.14055443,72.83118439,True,True,True,False
19.12628365,72.8326416,True,True,True,True
19.19696999,72.8759079,True,True,False,False
19.17316628,72.96511841,True,True,True,False
19.12485886,73.00468445,True,False,True,False
19.14286423,72.99062347,True,False,True,False
19.00620651,73.01461792,True,True,True,False
19.21541214,72.83696747,True,False,True,False
19.00232315,72.82753754,True,True,True,False
19.01035881,72.83055115,True,True,True,False
19.05360985,72.88645935,True,False,True,False
19.06233406,72.89425659,True,False,True,False
19.0024128,72.82653809,True,True,True,False
19.25799751,72.97820282,True,False,True,False
19.25801277,72.97825623,True,False,True,False
19.25621605,72.98490143,True,False,True,False
19.25847244,72.9842453,True,False,True,False
19.26366806,72.9796524,True,False,True,False
19.26374054,72.97973633,True,False,True,False
19.02579117,73.08976746,True,False,True,False
19.02604675,73.09063721,True,False,True,False
19.01439095,73.09449005,True,False,True,False
19.02183342,73.08637238,True,False,True,False
19.12586975,72.84249115,True,True,True,True
19.12509918,72.93358612,True,True,True,True
19.26945305,72.88064575,True,True,True,False
19.11796951,72.99695587,True,False,True,False
19.11912727,73.00679016,True,False,True,False
19.10673523,73.01082611,True,False,True,False
19.11301613,73.00727081,True,False,True,False
19.11886406,73.00686646,True,False,True,False
19.08991432,72.90174866,True,False,True,False
19.15221214,72.88626099,False,False,True,True
19.20919228,73.09050751,True,False,True,False
19.21289635,73.09632111,True,False,True,False
19.23759651,72.97093201,True,False,True,True
19.20772552,73.11164093,True,False,True,False
19.22686768,72.97250366,True,False,True,True
19.13873291,72.84063721,True,True,True,False
19.10470772,72.89698029,True,False,True,True
19.0399704,73.07698059,True,False,True,False
19.03955269,73.06789398,True,False,True,False
19.07026482,73.06941223,True,False,True,False
19.03665733,73.05966949,True,False,True,False
19.05057526,73.06804657,True,False,True,False
19.04971313,73.06507874,True,False,True,False
19.04318047,73.0664978,True,False,True,False
19.05057907,73.0680542,True,False,True,False
19.05057716,73.06804657,True,False,True,False
19.0435276,73.06318665,True,False,True,False
19.11634254,72.83181763,True,True,True,True
19.15038681,72.84749603,True,True,True,False
19.14983749,72.84687805,True,True,True,False
19.14983749,72.84683228,True,True,True,False
19.14964294,72.84712982,True,True,True,False
19.1503849,72.8474884,True,True,True,False
19.15022278,72.84762573,True,True,True,False
19.15022278,72.8476181,True,True,True,False
19.15019798,72.84761047,True,True,True,False
19.14984894,72.84686279,True,True,True,False
19.15412903,72.84346771,True,True,True,False
19.26140785,73.12130737,False,False,False,False
19.14524841,73.04563904,True,False,True,True
19.15661049,73.0639801,True,False,True,False
19.14521408,73.04563141,True,False,True,True
19.47031784,72.7999649,False,False,False,False
19.48460579,72.78666687,False,False,False,False
19.17808533,72.96029663,True,True,True,False
19.13874435,72.81476593,True,True,True,False
19.13927841,72.81475067,True,True,True,False
19.14082718,72.81272888,True,False,True,False
19.1433239,73.04677582,True,False,True,True
19.00629807,73.10330963,True,False,True,False
19.47192574,72.80041504,False,False,False,False
19.14520454,73.04562378,True,False,True,True
19.00634956,73.10275269,True,False,True,False
19.15051651,72.84674835,True,True,True,False
19.14982986,72.84686279,True,True,True,False
19.15058517,72.84673309,True,True,True,False
19.15036964,72.8474884,True,True,True,False
19.11885071,73.00692749,True,False,True,False
19.03713226,73.00855255,True,False,True,False
19.21320915,73.08672333,False,False,True,False
18.97218895,73.0164032,True,False,True,False
18.96730042,73.01540375,True,False,True,False
18.97512245,73.05290222,True,False,True,False
19.05956078,72.82952881,True,False,True,False
18.97351646,73.01733398,True,False,True,False
18.97139168,73.01264954,False,False,True,False
18.98565674,73.02648926,True,False,True,False
18.97071648,73.01301575,True,False,True,False
18.97175789,73.01626587,True,False,True,False
18.97277069,72.81299591,True,True,True,False
19.16876793,72.83560181,True,True,True,False
19.10214233,72.91384125,True,False,False,True
19.19087029,72.86130524,True,True,True,False
19.05125999,73.07674408,True,False,True,False
19.22662354,72.97582245,True,False,True,False
19.10175705,72.91075134,True,False,False,True
19.16797638,72.95916748,True,True,True,False
19.0743084,72.86810303,True,False,True,False
19.12496376,72.9168396,True,True,True,True
19.11456108,72.89637756,True,True,True,True
19.07842636,72.85665894,True,False,True,False
19.12283516,72.91300201,True,True,True,True
19.12494469,72.91692352,True,True,True,True
19.07556152,72.85774994,True,False,True,False
19.17123795,72.94036865,True,True,True,True
19.10622025,72.89893341,True,False,True,True
19.1227951,72.91296387,True,True,True,True
19.12325668,72.91281128,True,True,True,True
19.12279129,72.9129715,True,True,True,True
18.9363308,73.18986511,False,False,False,False
18.91738319,73.19842529,False,False,False,False
19.69177055,72.77097321,False,False,False,False
18.97014046,73.01754761,True,False,True,False
18.91041183,72.82020569,True,False,True,False
18.91054344,72.82027435,True,False,True,False
18.91048622,72.82016754,True,False,True,False
18.91077805,72.82048798,True,False,True,False
18.93436432,72.82583618,True,True,True,False
18.91053963,72.82024384,True,False,True,False
18.91078949,72.82073975,True,False,True,False
18.91612053,72.82676697,True,True,True,False
18.91041946,72.82019043,True,False,True,False
18.91856384,72.82546234,True,True,True,False
18.91079903,72.82047272,True,False,True,False
18.9187355,72.83003998,True,True,True,False
19.28962708,72.87622833,True,False,True,False
19.29994774,72.87439728,True,False,True,False
